14.02.2019;64
13.02.2019;63.27
12.02.2019;62.58
11.02.2019;61.3
08.02.2019;61.37
07.02.2019;61.01
06.02.2019;62.37
05.02.2019;62.17
04.02.2019;62.76
01.02.2019;62.36
31.01.2019;62.96
30.01.2019;62.39
29.01.2019;61.63
28.01.2019;60.36
25.01.2019;62.14
24.01.2019;61.74
23.01.2019;61.7
22.01.2019;61.55
21.01.2019;62.65
18.01.2019;62.69
17.01.2019;60.5
16.01.2019;60.46
15.01.2019;59.3
14.01.2019;59.45
11.01.2019;59.89
10.01.2019;61.12
09.01.2019;60.11
08.01.2019;57.56
07.01.2019;57.75
04.01.2019;56.29
03.01.2019;53.88
02.01.2019;54.11
01.01.2019;50.62
31.12.2018;50.62
28.12.2018;50.62
27.12.2018;51.54
26.12.2018;51.98
21.12.2018;51.98
20.12.2018;52.89
19.12.2018;55.55
18.12.2018;55.21
17.12.2018;57.54
14.12.2018;58.51
13.12.2018;58.98
12.12.2018;59.89
11.12.2018;59.68
10.12.2018;60.24
07.12.2018;61.66
06.12.2018;57.78
05.12.2018;61.6
04.12.2018;61.42
03.12.2018;60.37
30.11.2018;57.91
